,Unnamed: 0,id,public_metrics,text,likecount,author_id,created_at,edit_history_tweet_ids
515,521,1580012453265428481,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@ProsecutorsPod @sonicdrivein get me a cherry lime and a corn dog tho,1,,,
516,522,1580011248036368385,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 56, 'quote_count': 0}",@_royallxo @khilanii see hell nah.. what yall got goin? @sonicdrivein,56,,,
517,523,1580010133387870208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @SonicDriveIn in Cleveland, TN https://t.co/ftZzrCkL4F",0,,,
518,524,1580007117419073537,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein your onion rings are god-awful now. Whatever your recipe change on the batter is. It’s just not good.
#tuesdayvibe",0,,,
519,525,1580005977759567873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein Lubbock TX, on Quaker Ave",0,,,
520,526,1580005743348322304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein for posters ❤️ Finn already has his promo together - send us merch to rep !!!! https://t.co/aS9i56CSZG,0,,,
521,527,1580000730152591360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@ProsecutorsPod @sonicdrivein Just keep smashing that red button,1,,,
522,528,1579999408271544320,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@sonicdrivein has really taken a downfall once they started putting drive-thru's in. I haven't gotten a single correct order since my location added the drive-thru window.
#DriveInExperience",0,,,
523,529,1579998366851010560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@ProsecutorsPod @sonicdrivein It’s a shame such a great place has gone downhill. But I have to have my coneys. I find using the app helps with order accuracy. Tipping plenty helps too.,1,,,
524,530,1579997527612731393,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Finn would like to be the face of your new wag-cups. He’d also like some sonic merch because he told me he loves sonic and loves the wag-cups 🚒🐶🐾 https://t.co/TzcSI7HOJd,0,,,
525,531,1579995626913157120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein I need a lifetime supply of the broccoli cheddar tots,0,,,
526,532,1579993277142814720,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",The most annoying thing is ordering @sonicdrivein mozzarella sticks and NOT getting marinara with them,1,,,
527,533,1579992306480218112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@ProsecutorsPod @sonicdrivein You can’t leave, though, you have to wait it out. If you do drive off, look back in the rearview &amp; you’ll see the carhop standing at your stall with your limeade, looking confused. You can press the red button &amp; ask very nicely &amp; maybe they won’t spit in your drink 🥤",1,,,
528,534,1579992215601889283,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein can you tell me what's happened to my corndog  today??? https://t.co/ODIJQL91Sl,0,,,
529,535,1579991217349480451,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","@ProsecutorsPod @sonicdrivein My last time at a Sonic, I lost a full year of my life.",4,,,
530,536,1579990009628987392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@ProsecutorsPod @sonicdrivein Can’t be - the absolute worst is in Westland Michigan!!!  I’ve sat in that drive thru far too long to arrive at the window to receive the wrong order and when I mentioned it, they yelled at me!!!!! SMH!!!",1,,,
531,537,1579988089023660033,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein did NOT understand the assignment with my dog's #wagcup today 😂 https://t.co/po8FVSbfc3,0,,,
532,538,1579987494938243074,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonic @sonicdrivein Aww sorry!,0,,,
533,539,1579985525750235138,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein it's fine! plus the food was better than expected so that makes up for it i guess,0,,,
534,540,1579985489062289409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ProsecutorsPod @sonicdrivein Nope, it’s all Sonic locations. I go for a large Coca-Cola or an iced tea, I’m sitting out there for AGES. 😭😭😭",0,,,
535,541,1579984698348273664,"{'retweet_count': 0, 'reply_count': 12, 'like_count': 39, 'quote_count': 0}",I am at the worst @sonicdrivein in the history of Sonics. It's like a black hole of time. You will pay with more than money for your cherry limeade here.,39,,,
536,542,1579984452939223040,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","So, @sonicdrivein  now charges an additional “misc” charge as well as asking for tips on screen.",0,,,
537,543,1579979270994395136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein sadness is realizing that last tot was the last tot.,0,,,
538,544,1579978260988891136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Congrats Andrew Genier @sonicdrivein in Lumberton. U got a top rating on https://t.co/ehiyu0GrTU #sonic,0,,,
539,545,1579978257910226945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Andrew Genier in Lumberton got a top rating on https://t.co/ehiyu0GrTU Follow &amp; we'll DM the info. #howdididotoday,0,,,
540,546,1579976909639012352,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@sonicdrivein your college park rd restaurant in ladson, sc is absolutely horrible and needs better management",0,,,
541,547,1579976266773516289,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@QuinnEwers @caromero0101 @sonicdrivein @XavierWorthy Sonic “pill” ice is life! Also, personal faves: cherry 🍒 lime slush, extra lime. Sonic blast 💥 with Butterfinger. Keeps me going on those game weekend road trips between Big D and Austin! 🏈🤘🏼",1,,,
542,548,1579971329520193536,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@sonicdrivein you are starting to be as bad as McDonald's when it comes to no ice cream. Two different days and stores, and after ordering and waiting told no ice cream. Sadly should have saved time and gas and went to the @DairyQueen nearer to me.",0,,,
543,549,1579970235087847424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@keyharris @Zaxbys @sonicdrivein Facts,1,,,
544,550,1579965243220197378,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Can confirm…
This is dangerous good!

Another delicious Dogebird concoction!
#dogecoin #dogearmy
@SugarlandsShine + @sonicdrivein https://t.co/AhAfoTJFxK",4,,,
545,551,1579965207098851329,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein ya’ll disappoint me.,0,,,
546,552,1579963007719079946,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein my fruit punch tastes like fuckin water https://t.co/t7JhqDqNji,0,,,
547,553,1579962745424084995,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@keyharris @Zaxbys @sonicdrivein Been seeing Sonic commercials for years and never ate there.,1,,,
548,554,1579962040739041280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hey yall. Try a Cherry vanilla lime coke @sonicdrivein its the best,0,,,
549,555,1579961330257506304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@VildeBlar @sonicdrivein Hahah. Nope. Never met a clown 🙄

That’s cool though. Didn’t realize clowns were used at Sonic as a way to attract customers. I think I’ve only ever been there once in my life.",1,,,
550,556,1579960569393651712,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@Misha_Again_ @sonicdrivein To Pass Out hope tied to a string!

Ummm have you ever met a Clown?",0,,,
551,557,1579959199479795713,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@VildeBlar @sonicdrivein Wow!! That’s a new one. They had clowns?? What for?,0,,,
552,558,1579958860831690752,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@Misha_Again_ A Clown @sonicdrivein,1,,,
553,559,1579958643575095296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Gotta love some @sonicdrivein https://t.co/7xKm85bxvb,0,,,
554,560,1579958389962338305,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",We're out here supporting the NHS Cheer Squad at their @sonicdrivein Fundraiser! Come out and show your support! #TheBestofNHS https://t.co/ivuTccOfJc,5,,,
555,561,1579956384992403457,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@sonicdrivein count your days, been waiting 30 mins",0,,,
556,562,1579956216788574208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@free_the_kitty @Restreamio I’m buying the lemonade slushie from @sonicdrivein right now, about to also try this 😂😍",1,,,
557,563,1579954860354863104,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@keyharris @Zaxbys @sonicdrivein I live like a mile and a half from SE DC. It's not a trek. LMAo,0,,,
558,564,1579954351988420608,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Not_urcupoftee Sorry to hear that. Wish we could help but it sounds like you're looking for @sonicdrivein JL,0,,,
559,565,1579954209654730752,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@keyharris @Zaxbys @sonicdrivein Sonic isn't far. There's one in Capitol Heights not far from where I live! LoL,1,,,
560,566,1579929031130349568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",https://t.co/XzvRw2dYwJ @DonorsChoose @sonicdrivein @TMobile SOS!!!!!!!! ABOUT TO EXPIRE,0,,,
561,567,1579928895192956930,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Me going to @sonicdrivein every day go get a diet cherry limeade https://t.co/kpo4bJmdcU,2,,,
562,568,1579927003243122688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@QuinnEwers @sonicdrivein @XavierWorthy Tater tots fo sho,0,,,
563,569,1579925952938639360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein TEWA SIDECHAIN - THE NEXT GENERATION OF WEB3 PAYMENT

✅SAFU |KYCED |AUDITED 
✅Big partner with Whale Coin Talk,CaesarsCall, Gollum Gems
✅SC/HC:150/250BNB || 0.1/2BNB
✅TIME: 2022.10.14 14:00 (UTC)
https://t.co/qgUMAXIedf
@TeWaSideChainOfficial
#BLOCKCHAIN #BAS #SIDECHAIN 
#315",0,,,
564,570,1579924623713763328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein plz add a point system to y’all’s app I’m begging ♥️♥️,0,,,
565,571,1579923203694395393,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Please bring back the grilled chicken sandwich for those of us that have health/dietary concerns.,0,,,
566,572,1579920026366541824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",What about @sonicdrivein https://t.co/gGnvQzAR0G,0,,,
567,573,1579919042206654465,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@austinchittim1 @XavierWorthy @joe_barrera15 @sonicdrivein @QuinnEwers Reppin thag Oklahoma company (although I think they sold it to a Seattle company). @Whataburger where you at?!?!,1,,,
568,574,1579918770138918912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I love @sonicdrivein burgers, but daaaamn, I wish they offered green chiles as an add-on.  🍔🍔",0,,,
569,575,1579916413057536000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein would be super cool if I could get the cookie dough bites w/o ice cream and not have to pay 2.99 👍🏻,0,,,
570,576,1579916092675276800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Congrats Angelica @sonicdrivein in 6463. U got feedback on https://t.co/ehiyu0GrTU #sonic,0,,,
571,577,1579916089613758464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Angelica in 6463 got feedback on https://t.co/ehiyu0YB82 Follow &amp; we'll DM the info. #howdididotoday,0,,,
572,578,1579914853615284224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","I just went to @SonicDriveIn to get me a Cheeseburger, Tator Tots and a Cherry Limeade… 😋 #LunchBreak",4,,,
573,579,1579914690544951297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@sonicdrivein This is what was in my box when I stopped for a quick lunch today in Memphis. Had to drive all the way back to the restaurant to get a replacement. Really, Sonic? Won't be going back ever again! #trifling #unacceptable #SoniconGetwell https://t.co/kknthzfpFe",1,,,
574,580,1579903931098222592,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@sonicdrivein @ChexMix can y’all come together and make a muddy buddies blast or shake? 
Sincerely a lovely stoner and fatty 
(Ignore the chicken my man is making homemade Ramen) 😅 https://t.co/jq8Kknj3eP",0,,,
575,581,1579894529540653056,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein pleaseeeeeeeee bring back the Java Chiller please and thank you. 🙏🏽,0,,,
576,582,1579883233424027649,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein can y’all please bring back the coconut cream pie milkshake,0,,,
577,583,1579881261182910464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein just a thought to improve your drive in.. put some solar guards around the screens so the sun won't be glaring on them during the day.. kinda hard to see them when the sun is out.,0,,,
578,584,1579880708730159104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein I am literally wanting to go to your establishment &amp; give you my $$$ every single day and you just refuse to make a location near me and instead expect me to make a 3 hour trip. I don’t understand, man. So much empty real estate near me. MAKE A LOCATION NEAR ME PLS!",0,,,
579,585,1579879828446392321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","2 items are at @sonicdrivein right now @ramivic , Lola Bunny figure (and trading cards which appear to feature her). #LolaBunny https://t.co/2WXJyreIfQ",2,,,
580,586,1579879466431832071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@HeyZeusHdz @jmart8242 @QuinnEwers @sonicdrivein @XavierWorthy 💀,0,,,
581,587,1579878737491156992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Since when does @sonicdrivein charge for ranch with a meal that should include ranch?,1,,,
582,588,1579878568838189056,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Texas freshman QB @QuinnEwers is already one of #CFB's top #NIL earners, and he has signed three new NIL deals this month, most recently with the fast-food chain @sonicdrivein alongside #Longhorns teammate @XavierWorthy. #HookEm https://t.co/6JLbqwVCIx",3,,,
583,589,1579876957940252672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Have y’all ever been to @sonicdrivein????????????????? https://t.co/EfKDs3X8iO,0,,,
584,590,1579874441190051840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@HeyZeusHdz @_TheRickTorres @QuinnEwers @sonicdrivein @XavierWorthy lol,1,,,
585,591,1579872722125217792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@_Crypto_Tech_ @Whataburger @FiveGuys @sonicdrivein @SeahorseChain Has filled Hardcap

Will launch with cheap MCAP it means 100% potential x10, x100, x1000 

Ready to pump from the first launch ?
KYC ✅
AUDIT ✅
Already listed in CMC ✅

Launch  at October 11th, 14:00 UTC  

https://t.co/dt5WvplxHe",0,,,
586,592,1579865245207523328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","We need ""CAFFEINE"" (at @SonicDriveIn in Moore, OK w/ @b1gchuck1 @cmmama10 @adrieldaking @kitroberts6985 @tmichael1415) https://t.co/yHBd5B9xBd https://t.co/bGT0PCVSRa",2,,,
587,593,1579862472294825992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fun fact: add a profile photo on the @sonicdrivein app and it’ll show up on the order screen when you pick up your mobile order. https://t.co/ZQfyR6zsdV,0,,,
588,594,1579861780628529155,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","This is me begging @sonicdrivein to put one in Portland, ME",0,,,
589,595,1579856236140318720,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}","This @KyleBusch + @sonicdrivein = 🔥🔥🔥🔥🔥🔥🔥🔥

@RCRracing | @TeamChevy | #NonStopCreative | #NASCAR | #2023 | #KyleBusch | #Rowdy | #Chevy | #RCRracing https://t.co/S6EsK4pPK0",7,,,
590,596,1579850555228565508,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","This @KyleBusch + @sonicdrivein = 🔥🔥🔥🔥🔥🔥🔥🔥

@RCRracing | @TeamChevy | #NonStopCreative | #NASCAR | #2023 | #KyleBusch | #Rowdy | #Chevy | #RCRracing https://t.co/aKLKHmJlgL",3,,,
591,597,1579847593877991424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@QuinnEwers @sonicdrivein @XavierWorthy I know it's near impossible but I hope the Cowboys can manage to get ahold of Ewers when he declares.,0,,,
592,598,1579845398084354050,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","BBQ Sauce with French Toast Sticks. Two seconds of frustration, a whole morning of laughter. That’s a win. Thanks @sonicdrivein https://t.co/MktAyzNfhH",1,,,
593,599,1579844522153955328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@HauntedDriveIn @jrwells82 And @sonicdrivein doesn't respond. Must be a November drop. Serious missed opportunity,0,,,
594,600,1579843455676985344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Check out my classroom on @DonorsChoose! I'd love your help to bring my project to life:  https://t.co/hzRlDunXab @MerckFoundation @VerizonUpdate @sonicdrivein @Eagles @Phillies @sixers @eaglesautism,0,,,
595,601,1579834309858689028,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein ice is the best ice. I will die on this hill.,0,,,
596,602,1579833598718287873,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@sonicdrivein please fix your app, you do not need to log people out every time they log back in. It is really annoying.  If some on steals my phone and gets it unlocked then they can order a footling coney on me. LOL.",0,,,
597,603,1579830191333216256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",SONIC TUESDAY TRIVIA: Which NFL running back holds the national High School record for most rushing yards in a career? @sonicdrivein @NFHS_Org,2,,,
598,604,1579829321723949056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BugdaddyOU812 @QuinnEwers @sonicdrivein @XavierWorthy You must be a sooner or later..or an aggie yell leader,0,,,
599,605,1579827085278748672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Breakfast burrito 🌯 (at @SONICDriveIn in Amarillo, TX) https://t.co/vJbJ175L5r https://t.co/dEkrTpewjZ",0,,,
600,606,1579823895246696449,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@_Crypto_Tech_ @Whataburger @FiveGuys @sonicdrivein TEWA SIDECHAIN  THE NEXT GENERATION OF WEB3 PAYMENT. 

✅SAFU Project Verified by pinksales  
✅KYCED&amp;AUDITED 
✅SC/HC:180/350BNB 
✅MIN/MAX:0.1/2BNB 
 
TG: https://t.co/2uZGKpo04M  
 
#BLOCKCHAIN #BAS #SIDECHAIN #PRESALE #SAFU #AUDIT #KyCine #1045",0,,,
601,607,1579822926916104192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein PLEASE fix my local sonics ice machine already 😩I need my iceeeee😂,0,,,
602,608,1579819929444192257,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Congrats @sonicdrivein in Goose Creek. U got a top rating on https://t.co/ehiyu0YB82 #sonic,0,,,
603,609,1579819925635407873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein in Goose Creek got a top rating on https://t.co/ehiyu0GrTU Follow &amp; we'll DM the info. #howdididotoday,0,,,
604,610,1579816749905907712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@QuinnEwers @sonicdrivein @XavierWorthy Order a grape slush and have them put ice cream in it,0,,,
605,611,1579812339880456193,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",@_TheRickTorres @jmart8242 @QuinnEwers @sonicdrivein @XavierWorthy Is that Paul Walker? Brian you’re alive!! Someone call Dom diesel 🚗 💨,2,,,
606,612,1579790954126458882,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Please back the state shirts,0,,,
607,613,1579781714658095107,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Go straight to the source! https://t.co/p98cAMT9jQ,0,,,
608,614,1579767350542630919,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@QuinnEwers @sonicdrivein @XavierWorthy Grape slush with Cherry and real cherries.,0,,,
609,615,1579734573289988099,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@SlimJim @sonicdrivein you know what doesn't suck, meat",0,,,
610,616,1579704791248539650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@sonicdrivein Can u add vegan food to the menu? 🫶🏽,1,,,
611,617,1579701909492928513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@lendies @zacjack405 @sonicdrivein @McDonalds @Jc1214jelly @Nedpetss @TheDJ2PAC @NEWS9 legendary,3,,,
612,618,1579701500930306049,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}",@zacjack405 @dbirmi23 @sonicdrivein @McDonalds @Jc1214jelly @Nedpetss @TheDJ2PAC @NEWS9 He really @ news9,5,,,
613,619,1579698912704987136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@QuinnEwers @sonicdrivein @XavierWorthy Did they not have Sonic in Ohio? Is that why you transferred to your second tier school?,0,,,
614,620,1579696099329462272,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@jmart8242 @QuinnEwers @sonicdrivein @XavierWorthy Yuuhhh! WTBS got it first 🤘🏾,2,,,
615,621,1579695123444928512,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@_TheRickTorres @QuinnEwers @sonicdrivein @XavierWorthy Yes bro! That’s why I got excited seeing it because I got to see the behind the scenes the day of.,1,,,
616,622,1579694986614173697,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@jmart8242 @QuinnEwers @sonicdrivein @XavierWorthy I sent yall the picture when they were at our location in NorthCross! Lol https://t.co/dTRofTR2Gc,1,,,
617,623,1579694067860254721,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@QuinnEwers @sonicdrivein @XavierWorthy @_TheRickTorres,1,,,
618,624,1579692150467756033,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@CrismonUTCOP @QuinnEwers @sonicdrivein @XavierWorthy I mean typically you buy ice for large parties camping trips etc, but now you go to Sonic and pay $4.00 for 5 lbs of ice and everyone will thank you for the amazing ice.",0,,,
619,625,1579691442699907073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hearing Steve Smith… I mean  @ScottGrimes belt out jingles for @sonicdrivein is actually pretty cool.,0,,,
620,626,1579689893726683136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein what’s the point of ordering through the app if I have to wait in the drive thru line. Signs at stalls read “ for app orders go through drive thru” Waste of time,0,,,
621,627,1579688682940162048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@QuinnEwers @sonicdrivein @XavierWorthy Ocean water shark bait! Ocean water with strawberries and vanilla! 🦈🍓🌊,0,,,
622,628,1579687974048256000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@dbirmi23 @zacjack405 @sonicdrivein @lendies @McDonalds @Jc1214jelly @TheDJ2PAC @NEWS9 food places are slacking now,3,,,
623,629,1579685165789433857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @SONICDriveIn in Mesa, AZ https://t.co/ABiLFbVK33",0,,,
624,630,1579684619502628865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@haedan15_ @sonicdrivein Sonics pretzels are better than dairy queens. It's all about the blizzard yo.,1,,,
625,631,1579683724899536896,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@zacjack405 @sonicdrivein @lendies @McDonalds @Jc1214jelly @Nedpetss @TheDJ2PAC @NEWS9 Unfortunately not 🥲,2,,,
626,632,1579683476634505220,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@zacjack405 @sonicdrivein @lendies @McDonalds @Jc1214jelly @Nedpetss @TheDJ2PAC @NEWS9 We all getting screwed!,2,,,
627,633,1579683347277963264,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@stavmar @QuinnEwers @sonicdrivein @XavierWorthy Okie dokie! Just don't typically eat the ices either,0,,,
628,634,1579683083875676162,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@CrismonUTCOP @QuinnEwers @sonicdrivein @XavierWorthy I actually just go for the ice, their food is awful. But their ice for parties and drinks are the best in the business. It worth going through the drive thru.",0,,,
629,635,1579682859081936896,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@stavmar @QuinnEwers @sonicdrivein @XavierWorthy Don't know. I don't eat fast food.,0,,,
630,636,1579682631192842240,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@CrismonUTCOP @QuinnEwers @sonicdrivein @XavierWorthy Is the ice the same, have not been to Sonic in OK? But in NM the ice is awful.",0,,,
631,637,1579682099204087808,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",Damn @sonicdrivein pay $8 for this? Not even full come on man https://t.co/ACbquz9Zgf,5,,,
632,638,1579681881309995008,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@stavmar @QuinnEwers @sonicdrivein @XavierWorthy Ironically, Sonic is an Oklahoma based company!",0,,,
